Date,DCS,VC,Desc1,Attr,Size,Item#,Last Sold,OHQty,OHExtP$,SoldQty,SoldExtP$,SoldM%,Str,PercentStockSold
4/24/2013,SHORUNM,NB,M860 V3,D,11.5,34942,4/22/2013,1,114.99,2,218.48,47.82,TC1,
4/24/2013,SHORUNM,NB,M860 V3,D,11.5,34942,4/22/2013,3,344.97,0,0,0,AAW,
4/24/2013,SHORUNM,NB,M860 V3,D,13,34943,4/11/2013,2,229.98,1,114.99,50.17,AA,
4/24/2013,SHORUNM,NB,M860 V3,D,13,34943,4/11/2013,2,229.98,0,0,0,NOV,
4/24/2013,SHORUNM,NB,M860 V3,D,13,34943,4/11/2013,1,114.99,3,321.97,47.12,NVL,
4/24/2013,SHORUNM,NB,M860 V3,D,13,34943,4/11/2013,2,229.98,0,0,0,WB,
4/24/2013,SHORUNM,NB,M860 V3,D,13,34943,4/11/2013,1,114.99,0,0,0,TC2,
4/24/2013,SHORUNM,NB,M860 V3,D,13,34943,4/11/2013,1,114.99,0,0,0,TC1,
4/24/2013,SHORUNM,NB,M860 V3,D,13,34943,4/11/2013,1,114.99,0,0,0,AAW,
4/24/2013,SHORUNW,BROOKS,TRANCE 12,B,7.5,34949,3/24/2013,1,149.99,-1,-149.99,52.58,NVL,
4/24/2013,SHORUNW,BROOKS,TRANCE 12,B,8,34950,1/21/2013,1,149.99,0,0,0,NVL,
4/24/2013,SHORUNW,BROOKS,TRANCE 12,B,8.5,34951,4/22/2013,0,0,2,269.98,42.56,NVL,
4/24/2013,SHORUNW,BROOKS,TRANCE 12,B,9,34952,3/3/2013,1,149.99,0,0,0,NVL,
4/24/2013,SHORUNW,BROOKS,TRANCE 12,B,9.5,34953,4/22/2013,0,0,1,127.49,39.18,NOV,
4/24/2013,SHORUNW,BROOKS,TRANCE 12,B,9.5,34953,4/22/2013,0,0,3,404.97,42.56,NVL,
4/24/2013,SHORUNW,BROOKS,TRANCE 12,B,9.5,34953,4/22/2013,1,149.99,-2,-262.48,40.92,WB,
4/24/2013,SHORUNW,BROOKS,TRANCE 12,B,10.5,34955,3/12/2013,1,149.99,0,0,0,WB,
4/24/2013,SHORUNW,MONTRL,MOUNT MASOCHIST II,B,7,34982,3/22/2012,1,99.99,0,0,0,NOV,
4/24/2013,SHORUNW,MONTRL,MOUNT MASOCHIST II,B,7.5,34983,5/27/2012,2,199.98,0,0,0,NOV,
4/24/2013,SHORUNW,MONTRL,MOUNT MASOCHIST II,B,8.5,34985,4/6/2013,0,0,1,89.99,62.96,AA,
