DCS,VC,Desc1,Attr,Size,Item#,Last Sold,OHQty,OHExtP$,SoldQty,SoldExtP$,SoldM%,Str
MISMED,SUPERF,INSOLE BLUE,,D,20663,5/14/2013,4,159.96,2,71.98,55.56,WB
MISMED,SUPERF,INSOLE BLUE,,D,20663,5/14/2013,3,119.97,1,39.99,60.02,TC2
MISMED,SUPERF,INSOLE BLUE,,D,20663,5/14/2013,1,39.99,4,155.96,59.43,TC1
MISMED,SUPERF,INSOLE BLUE,,D,20663,5/14/2013,11,439.89,4,147.96,57,AAW
MISMED,SUPERF,INSOLE BLUE,,E,20664,5/16/2013,6,239.94,4,151.96,56.5,AA
MISMED,SUPERF,INSOLE BLUE,,E,20664,5/16/2013,7,279.93,6,219.94,54.71,NOV
MISMED,SUPERF,INSOLE BLUE,,E,20664,5/16/2013,10,399.9,4,143.96,54.13,NVL
MISMED,SUPERF,INSOLE BLUE,,E,20664,5/16/2013,4,159.96,5,191.95,57.07,WB
MISMED,SUPERF,INSOLE BLUE,,E,20664,5/16/2013,5,199.95,0,0,0,TC2
MISMED,SUPERF,INSOLE BLUE,,E,20664,5/16/2013,2,79.98,2,75.98,56.54,TC1
MISMED,SUPERF,INSOLE BLUE,,E,20664,5/16/2013,11,439.89,4,151.96,56.18,AAW
MISMED,SUPERF,INSOLE BLUE,,F,20665,5/18/2013,5,199.95,2,71.98,53.22,AA
MISMED,SUPERF,INSOLE BLUE,,F,20665,5/18/2013,3,119.97,0,0,0,NOV
MISMED,SUPERF,INSOLE BLUE,,F,20665,5/18/2013,7,279.93,5,187.95,55.22,NVL
MISMED,SUPERF,INSOLE BLUE,,F,20665,5/18/2013,3,119.97,1,35.99,53.26,WB
MISMED,SUPERF,INSOLE BLUE,,F,20665,5/18/2013,1,39.99,2,69.98,51.84,TC2
MISMED,SUPERF,INSOLE BLUE,,F,20665,5/18/2013,2,79.98,1,39.99,57.86,TC1
MISMED,SUPERF,INSOLE BLUE,,F,20665,5/18/2013,5,199.95,3,115.97,56.44,AAW
MISMED,SUPERF,INSOLE BLUE,,G,20666,5/15/2013,2,79.98,1,35.99,53.71,AA
MISMED,SUPERF,INSOLE BLUE,,G,20666,5/15/2013,1,39.99,0,0,0,NOV
MISMED,SUPERF,INSOLE BLUE,,G,20666,5/15/2013,2,79.98,0,0,0,NVL
MISMED,SUPERF,INSOLE BLUE,,G,20666,5/15/2013,2,79.98,0,0,0,WB
MISMED,SUPERF,INSOLE BLUE,,G,20666,5/15/2013,2,79.98,0,0,0,TC2
MISMED,SUPERF,INSOLE BLUE,,G,20666,5/15/2013,4,159.96,0,0,0,AAW
SHORUNM,NIKE,LUNARGLIDE+ 4 BRTHE,D,8.5,20667,,1,109.99,0,0,0,AA
SHORUNM,NIKE,LUNARGLIDE+ 4 BRTHE,D,8.5,20667,,1,109.99,0,0,0,NVL
SHORUNM,NIKE,LUNARGLIDE+ 4 BRTHE,D,8.5,20667,,1,109.99,0,0,0,TC2
SHORUNM,NIKE,LUNARGLIDE+ 4 BRTHE,D,8.5,20667,,1,109.99,0,0,0,TC1
SHORUNM,NIKE,LUNARGLIDE+ 4 BRTHE,D,8.5,20667,,1,109.99,0,0,0,AAW
SHORUNM,NIKE,LUNARGLIDE+ 4 BRTHE,D,9,20668,,1,109.99,0,0,0,NOV
SHORUNM,NIKE,LUNARGLIDE+ 4 BRTHE,D,9,20668,,1,109.99,0,0,0,WB
SHORUNM,NIKE,LUNARGLIDE+ 4 BRTHE,D,9,20668,,1,109.99,0,0,0,TC2
SHORUNM,NIKE,LUNARGLIDE+ 4 BRTHE,D,9,20668,,1,109.99,0,0,0,TC1
SHORUNM,NIKE,LUNARGLIDE+ 4 BRTHE,D,9,20668,,1,109.99,0,0,0,AAW
SHORUNM,NIKE,LUNARGLIDE+ 4 BRTHE,D,9.5,20669,,2,219.98,0,0,0,AA
SHORUNM,NIKE,LUNARGLIDE+ 4 BRTHE,D,9.5,20669,,1,109.99,0,0,0,NOV
SHORUNM,NIKE,LUNARGLIDE+ 4 BRTHE,D,9.5,20669,,1,109.99,0,0,0,NVL
SHORUNM,NIKE,LUNARGLIDE+ 4 BRTHE,D,9.5,20669,,1,109.99,0,0,0,WB
SHORUNM,NIKE,LUNARGLIDE+ 4 BRTHE,D,9.5,20669,,1,109.99,0,0,0,TC2
SHORUNM,NIKE,LUNARGLIDE+ 4 BRTHE,D,9.5,20669,,2,219.98,0,0,0,TC1
SHORUNM,NIKE,LUNARGLIDE+ 4 BRTHE,D,9.5,20669,,1,109.99,0,0,0,AAW
SHORUNM,NIKE,LUNARGLIDE+ 4 BRTHE,D,10,20670,,1,109.99,0,0,0,AA
SHORUNM,NIKE,LUNARGLIDE+ 4 BRTHE,D,10,20670,,2,219.98,0,0,0,NOV
SHORUNM,NIKE,LUNARGLIDE+ 4 BRTHE,D,10,20670,,2,219.98,0,0,0,NVL
SHORUNM,NIKE,LUNARGLIDE+ 4 BRTHE,D,10,20670,,2,219.98,0,0,0,WB
SHORUNM,NIKE,LUNARGLIDE+ 4 BRTHE,D,10,20670,,2,219.98,0,0,0,TC2
SHORUNM,NIKE,LUNARGLIDE+ 4 BRTHE,D,10,20670,,1,109.99,0,0,0,TC1
SHORUNM,NIKE,LUNARGLIDE+ 4 BRTHE,D,10,20670,,1,109.99,0,0,0,AAW
SHORUNM,NIKE,LUNARGLIDE+ 4 BRTHE,D,10.5,20671,5/15/2013,1,109.99,0,0,0,AA
SHORUNM,NIKE,LUNARGLIDE+ 4 BRTHE,D,10.5,20671,5/15/2013,1,109.99,0,0,0,NOV
SHORUNM,NIKE,LUNARGLIDE+ 4 BRTHE,D,10.5,20671,5/15/2013,2,219.98,0,0,0,NVL
SHORUNM,NIKE,LUNARGLIDE+ 4 BRTHE,D,10.5,20671,5/15/2013,1,109.99,0,0,0,WB
SHORUNM,NIKE,LUNARGLIDE+ 4 BRTHE,D,10.5,20671,5/15/2013,2,219.98,0,0,0,TC2
SHORUNM,NIKE,LUNARGLIDE+ 4 BRTHE,D,10.5,20671,5/15/2013,2,219.98,0,0,0,TC1
SHORUNM,NIKE,LUNARGLIDE+ 4 BRTHE,D,10.5,20671,5/15/2013,2,219.98,0,0,0,AAW
SHORUNM,NIKE,LUNARGLIDE+ 4 BRTHE,D,11,20672,,1,109.99,0,0,0,AA
SHORUNM,NIKE,LUNARGLIDE+ 4 BRTHE,D,11,20672,,1,109.99,0,0,0,NOV
SHORUNM,NIKE,LUNARGLIDE+ 4 BRTHE,D,11,20672,,1,109.99,0,0,0,NVL
SHORUNM,NIKE,LUNARGLIDE+ 4 BRTHE,D,11,20672,,1,109.99,0,0,0,WB
SHORUNM,NIKE,LUNARGLIDE+ 4 BRTHE,D,11,20672,,2,219.98,0,0,0,TC2
SHORUNM,NIKE,LUNARGLIDE+ 4 BRTHE,D,11,20672,,1,109.99,0,0,0,TC1
SHORUNM,NIKE,LUNARGLIDE+ 4 BRTHE,D,11,20672,,1,109.99,0,0,0,AAW
SHORUNM,NIKE,LUNARGLIDE+ 4 BRTHE,D,11.5,20673,,1,109.99,0,0,0,AA
SHORUNM,NIKE,LUNARGLIDE+ 4 BRTHE,D,11.5,20673,,1,109.99,0,0,0,NOV
SHORUNM,NIKE,LUNARGLIDE+ 4 BRTHE,D,11.5,20673,,1,109.99,0,0,0,NVL
SHORUNM,NIKE,LUNARGLIDE+ 4 BRTHE,D,11.5,20673,,1,109.99,0,0,0,WB
SHORUNM,NIKE,LUNARGLIDE+ 4 BRTHE,D,11.5,20673,,1,109.99,0,0,0,TC2
SHORUNM,NIKE,LUNARGLIDE+ 4 BRTHE,D,11.5,20673,,1,109.99,0,0,0,TC1
SHORUNM,NIKE,LUNARGLIDE+ 4 BRTHE,D,11.5,20673,,1,109.99,0,0,0,AAW
SHORUNM,NIKE,LUNARGLIDE+ 4 BRTHE,D,12,20674,,1,109.99,0,0,0,AA
SHORUNM,NIKE,LUNARGLIDE+ 4 BRTHE,D,12,20674,,1,109.99,0,0,0,NOV
SHORUNM,NIKE,LUNARGLIDE+ 4 BRTHE,D,12,20674,,1,109.99,0,0,0,NVL
SHORUNM,NIKE,LUNARGLIDE+ 4 BRTHE,D,12,20674,,1,109.99,0,0,0,WB
SHORUNM,NIKE,LUNARGLIDE+ 4 BRTHE,D,12,20674,,1,109.99,0,0,0,TC2
SHORUNM,NIKE,LUNARGLIDE+ 4 BRTHE,D,12,20674,,1,109.99,0,0,0,TC1
SHORUNM,NIKE,LUNARGLIDE+ 4 BRTHE,D,12,20674,,1,109.99,0,0,0,AAW
SHORUNM,NIKE,LUNARGLIDE+ 4 BRTHE,D,12.5,20675,,1,109.99,0,0,0,NOV
SHORUNM,NIKE,LUNARGLIDE+ 4 BRTHE,D,12.5,20675,,1,109.99,0,0,0,WB
SHORUNM,NIKE,LUNARGLIDE+ 4 BRTHE,D,12.5,20675,,1,109.99,0,0,0,TC1
SHORUNM,NIKE,LUNARGLIDE+ 4 BRTHE,D,13,20676,5/15/2013,1,109.99,0,0,0,NOV
SHORUNM,NIKE,LUNARGLIDE+ 4 BRTHE,D,13,20676,5/15/2013,1,109.99,0,0,0,NVL
SHORUNM,NIKE,LUNARGLIDE+ 4 BRTHE,D,13,20676,5/15/2013,1,109.99,0,0,0,TC2
SHORUNM,NIKE,LUNARGLIDE+ 4 BRTHE,D,13,20676,5/15/2013,1,109.99,0,0,0,TC1
SHORUNM,NIKE,LUNARGLIDE+ 4 BRTHE,D,13,20676,5/15/2013,1,109.99,0,0,0,AAW
MISACCACC,AMPHIP,MICROPACK TUNE,BLK,ONE,20696,4/26/2013,14,279.86,1,19.99,50.03,AA
APPSHOW,CW-X,SHORT PRO FIT,1,M,20713,6/2/2012,0,0,1,49.99,52.49,WB
APPSHOW,CW-X,SHORT PRO FIT,1,L,20714,7/28/2012,1,49.99,1,44.99,47.21,NVL
APPSHOW,CW-X,SHORT PRO FIT,1,L,20714,7/28/2012,0,0,1,49.99,52.49,WB
APPSHOW,CW-X,SHORT STABILYX VENT,1,S,20716,5/7/2013,1,79.99,0,0,0,AA
APPSHOW,CW-X,SHORT STABILYX VENT,1,S,20716,5/7/2013,1,79.99,0,0,0,NOV
APPSHOW,CW-X,SHORT STABILYX VENT,1,S,20716,5/7/2013,1,79.99,0,0,0,NVL
APPSHOW,CW-X,SHORT STABILYX VENT,1,S,20716,5/7/2013,1,79.99,0,0,0,WB
APPSHOW,CW-X,SHORT STABILYX VENT,1,S,20716,5/7/2013,1,79.99,1,37.49,2.96,TC2
APPSHOW,CW-X,SHORT STABILYX VENT,1,S,20716,5/7/2013,1,79.99,0,0,0,TC1
APPSHOW,CW-X,SHORT STABILYX VENT,1,S,20716,5/7/2013,1,79.99,0,0,0,AAW
APPSOCM,WIGWAM,SOCK IRON FLASH PRO,228,XL,20717,5/8/2013,6,71.94,0,0,0,AA
MISSOCM,WIGWAM,SOCK IRON FLASH PRO,228,XL,20717,5/8/2013,0,0,4,41.96,44.71,AA
APPSOCM,WIGWAM,SOCK IRON FLASH PRO,228,XL,20717,5/8/2013,14,167.86,0,0,0,NOV
MISSOCM,WIGWAM,SOCK IRON FLASH PRO,228,XL,20717,5/8/2013,0,0,2,21.58,46.25,NOV
APPSOCM,WIGWAM,SOCK IRON FLASH PRO,228,XL,20717,5/8/2013,22,263.78,0,0,0,NVL
APPSOCM,WIGWAM,SOCK IRON FLASH PRO,228,XL,20717,5/8/2013,-1,-11.99,0,0,0,WB
MISSOCM,WIGWAM,SOCK IRON FLASH PRO,228,XL,20717,5/8/2013,0,0,1,11.99,51.63,WB
APPSOCM,WIGWAM,SOCK IRON FLASH PRO,228,XL,20717,5/8/2013,3,35.97,0,0,0,TC2
MISSOCM,WIGWAM,SOCK IRON FLASH PRO,228,XL,20717,5/8/2013,0,0,4,47.96,51.63,TC2
APPSOCM,WIGWAM,SOCK IRON FLASH PRO,228,XL,20717,5/8/2013,7,83.93,0,0,0,TC1
MISSOCM,WIGWAM,SOCK IRON FLASH PRO,228,XL,20717,5/8/2013,0,0,3,35.97,51.63,TC1
APPSOCM,WIGWAM,SOCK IRON FLASH PRO,228,XL,20717,5/8/2013,15,179.85,0,0,0,AAW
MISSOCM,WIGWAM,SOCK IRON FLASH PRO,228,XL,20717,5/8/2013,0,0,1,11.99,51.63,AAW
APPSHIM,BROOKS,TOP VERSATILE SS,3,M,20719,4/30/2013,1,31.99,0,0,0,NOV
APPSHIM,BROOKS,TOP VERSATILE SS,3,M,20719,4/30/2013,1,31.99,0,0,0,NVL
APPSHIM,BROOKS,TOP VERSATILE SS,3,M,20719,4/30/2013,1,31.99,0,0,0,WB
APPSHIM,BROOKS,TOP VERSATILE SS,3,M,20719,4/30/2013,1,31.99,0,0,0,TC2
APPSHIM,BROOKS,TOP VERSATILE SS,3,M,20719,4/30/2013,2,63.98,0,0,0,TC1
APPSHIM,BROOKS,TOP VERSATILE SS,3,M,20719,4/30/2013,1,31.99,0,0,0,AAW
APPSOCM,WIGWAM,SOCK IRON FLASH PRO,72,M,20720,5/3/2013,2,23.98,0,0,0,AA
MISSOCM,WIGWAM,SOCK IRON FLASH PRO,72,M,20720,5/3/2013,0,0,3,35.97,51.63,AA
APPSOCM,WIGWAM,SOCK IRON FLASH PRO,72,M,20720,5/3/2013,4,47.96,0,0,0,NOV
MISSOCM,WIGWAM,SOCK IRON FLASH PRO,72,M,20720,5/3/2013,0,0,1,11.99,51.63,NOV
APPSOCM,WIGWAM,SOCK IRON FLASH PRO,72,M,20720,5/3/2013,5,59.95,0,0,0,NVL
MISSOCM,WIGWAM,SOCK IRON FLASH PRO,72,M,20720,5/3/2013,0,0,3,34.77,49.96,NVL
APPSOCM,WIGWAM,SOCK IRON FLASH PRO,72,M,20720,5/3/2013,6,71.94,0,0,0,TC2
MISSOCM,WIGWAM,SOCK IRON FLASH PRO,72,M,20720,5/3/2013,0,0,2,23.98,51.63,TC2
APPSOCM,WIGWAM,SOCK IRON FLASH PRO,72,M,20720,5/3/2013,6,71.94,0,0,0,TC1
MISSOCM,WIGWAM,SOCK IRON FLASH PRO,72,M,20720,5/3/2013,0,0,1,11.99,51.63,TC1
APPSOCM,WIGWAM,SOCK IRON FLASH PRO,72,M,20720,5/3/2013,3,35.97,0,0,0,AAW
MISSOCM,WIGWAM,SOCK IRON FLASH PRO,72,M,20720,5/3/2013,0,0,9,106.11,50.81,AAW
APPSHIM,SMARTW,TOP MICROWEIGHT CREW,201,XL,20724,6/16/2012,0,0,1,32.49,9.97,TC2
SHORUNM,BROOKS,ADDICTION 10,4E,9,20740,8/7/2012,0,0,1,109.99,46.65,TC2
SHORUNM,BROOKS,ADDICTION 10,4E,9.5,20741,5/9/2013,0,0,0,0,0,TC1
SHORUNM,BROOKS,ADDICTION 10,4E,10,20742,8/10/2012,0,0,1,98.99,42.56,NVL
EVEEVE,RUNFIT,EVENT-WOODSTK 100M,,,20749,4/21/2013,0,0,1,125,100,NOV
EVEEVE,RUNFIT,EVENT-WOODSTK 100M,,,20749,4/21/2013,0,0,1,125,100,AAW
EVEEVE,RUNFIT,EVENT-WOODSTOCK 50M,,,20751,6/21/2012,0,0,1,39,100,AAW
SHORUNM,MIZUNO,RIDER 13,D,11.5,20761,7/21/2012,0,0,2,124.98,20.52,AA
SHORUNW,BROOKS,CASCADIA 7,B,6,20765,6/5/2011,1,109.99,0,0,0,NVL
SHORUNW,BROOKS,CASCADIA 7,B,6.5,20766,7/20/2011,1,109.99,0,0,0,NVL
SHORUNW,BROOKS,CASCADIA 7,B,7,20767,9/19/2012,1,109.99,0,0,0,AA
SHORUNW,BROOKS,CASCADIA 7,B,7,20767,9/19/2012,1,109.99,0,0,0,NVL
SHORUNW,BROOKS,CASCADIA 7,B,7,20767,9/19/2012,1,109.99,0,0,0,WB
SHORUNW,BROOKS,CASCADIA 7,B,7,20767,9/19/2012,0,0,1,109.99,49.13,TC2
SHORUNW,BROOKS,CASCADIA 7,B,7,20767,9/19/2012,1,109.99,0,0,0,TC1
SHORUNW,BROOKS,CASCADIA 7,B,7.5,20768,3/17/2013,1,109.99,1,98.99,44.28,NVL
SHORUNW,BROOKS,CASCADIA 7,B,7.5,20768,3/17/2013,0,0,1,109.99,49.56,TC2
SHORUNW,BROOKS,CASCADIA 7,B,7.5,20768,3/17/2013,1,109.99,1,109.99,49.85,TC1
SHORUNW,BROOKS,CASCADIA 7,B,7.5,20768,3/17/2013,2,219.98,0,0,0,AAW
SHORUNW,BROOKS,CASCADIA 7,B,8,20769,3/14/2013,0,0,1,109.99,50.3,NVL
SHORUNW,BROOKS,CASCADIA 7,B,8,20769,3/14/2013,0,0,1,87.99,37.88,WB
SHORUNW,BROOKS,CASCADIA 7,B,8,20769,3/14/2013,0,0,1,98.99,44.78,TC1
SHORUNW,BROOKS,CASCADIA 7,B,8.5,20770,5/2/2013,0,0,3,307.97,46.05,NVL
SHORUNW,BROOKS,CASCADIA 7,B,9,20771,5/11/2013,1,109.99,0,0,0,NVL
SHORUNW,BROOKS,CASCADIA 7,B,9,20771,5/11/2013,1,109.99,1,98.99,44.31,AAW
SHORUNW,BROOKS,CASCADIA 7,B,9.5,20772,3/20/2013,0,0,1,109.99,48.85,AA
SHORUNW,BROOKS,CASCADIA 7,B,9.5,20772,3/20/2013,0,0,1,98.99,43.17,NOV
SHORUNW,BROOKS,CASCADIA 7,B,9.5,20772,3/20/2013,0,0,1,87.99,37.78,WB
SHORUNW,BROOKS,CASCADIA 7,B,9.5,20772,3/20/2013,0,0,1,109.99,48.85,TC1
SHORUNW,BROOKS,CASCADIA 7,B,9.5,20772,3/20/2013,1,109.99,2,219.98,49.26,AAW
SHORUNW,BROOKS,CASCADIA 7,B,10,20773,5/16/2013,1,109.99,0,0,0,WB
SHORUNW,BROOKS,CASCADIA 7,B,10,20773,5/16/2013,0,0,1,109.99,49.04,TC1
EVEEVE,RUNFIT,EVENT-RUN SCREAM 10,,,20774,10/4/2012,0,0,1,5,100,NOV
SHOINDM,NB,MX1011,B,12,20786,8/9/2012,0,0,1,109.99,46.68,TC1
SHORUNM,NIKE,ZOOM STR TRIAX+ 16,D,10,20793,5/16/2013,2,219.98,0,0,0,AA
SHORUNM,NIKE,ZOOM STR TRIAX+ 16,D,10,20793,5/16/2013,2,219.98,0,0,0,NOV
SHORUNM,NIKE,ZOOM STR TRIAX+ 16,D,10,20793,5/16/2013,1,109.99,0,0,0,NVL
SHORUNM,NIKE,ZOOM STR TRIAX+ 16,D,10,20793,5/16/2013,2,219.98,0,0,0,WB
SHORUNM,NIKE,ZOOM STR TRIAX+ 16,D,10,20793,5/16/2013,2,219.98,0,0,0,TC2
SHORUNM,NIKE,ZOOM STR TRIAX+ 16,D,10,20793,5/16/2013,3,329.97,0,0,0,TC1
SHORUNM,NIKE,ZOOM STR TRIAX+ 16,D,10,20793,5/16/2013,1,109.99,0,0,0,AAW
SHORUNM,NIKE,ZOOM STR TRIAX+ 16,D,10.5,20794,5/9/2013,3,329.97,0,0,0,AA
SHORUNM,NIKE,ZOOM STR TRIAX+ 16,D,10.5,20794,5/9/2013,1,109.99,0,0,0,NOV
SHORUNM,NIKE,ZOOM STR TRIAX+ 16,D,10.5,20794,5/9/2013,3,329.97,0,0,0,NVL
SHORUNM,NIKE,ZOOM STR TRIAX+ 16,D,10.5,20794,5/9/2013,2,219.98,0,0,0,WB
SHORUNM,NIKE,ZOOM STR TRIAX+ 16,D,10.5,20794,5/9/2013,3,329.97,0,0,0,TC2
SHORUNM,NIKE,ZOOM STR TRIAX+ 16,D,10.5,20794,5/9/2013,5,549.95,0,0,0,TC1
SHORUNM,NIKE,ZOOM STR TRIAX+ 16,D,10.5,20794,5/9/2013,3,329.97,0,0,0,AAW
SHORUNM,NIKE,ZOOM STR TRIAX+ 16,D,11,20795,5/15/2013,2,219.98,0,0,0,AA
SHORUNM,NIKE,ZOOM STR TRIAX+ 16,D,11,20795,5/15/2013,2,219.98,0,0,0,NOV
SHORUNM,NIKE,ZOOM STR TRIAX+ 16,D,11,20795,5/15/2013,1,109.99,0,0,0,NVL
SHORUNM,NIKE,ZOOM STR TRIAX+ 16,D,11,20795,5/15/2013,2,219.98,0,0,0,WB
SHORUNM,NIKE,ZOOM STR TRIAX+ 16,D,11,20795,5/15/2013,2,219.98,0,0,0,TC2
SHORUNM,NIKE,ZOOM STR TRIAX+ 16,D,11,20795,5/15/2013,4,439.96,0,0,0,TC1
SHORUNM,NIKE,ZOOM STR TRIAX+ 16,D,11,20795,5/15/2013,1,109.99,0,0,0,AAW
SHORUNM,NIKE,ZOOM STR TRIAX+ 16,D,11.5,20796,5/18/2013,2,219.98,0,0,0,AA
SHORUNM,NIKE,ZOOM STR TRIAX+ 16,D,11.5,20796,5/18/2013,1,109.99,0,0,0,NOV
SHORUNM,NIKE,ZOOM STR TRIAX+ 16,D,11.5,20796,5/18/2013,1,109.99,0,0,0,NVL
SHORUNM,NIKE,ZOOM STR TRIAX+ 16,D,11.5,20796,5/18/2013,1,109.99,0,0,0,WB
SHORUNM,NIKE,ZOOM STR TRIAX+ 16,D,11.5,20796,5/18/2013,3,329.97,0,0,0,TC2
SHORUNM,NIKE,ZOOM STR TRIAX+ 16,D,11.5,20796,5/18/2013,3,329.97,0,0,0,TC1
SHORUNM,NIKE,ZOOM STR TRIAX+ 16,D,11.5,20796,5/18/2013,2,219.98,0,0,0,AAW
SHORUNM,ASICS,FOUNDATION,2E,9.5,20797,,0,0,1,59.99,25.15,AA
SHORUNM,NIKE,ZOOM STR TRIAX+ 16,D,12,20797,5/7/2013,2,219.98,0,0,0,AA
SHORUNM,NIKE,ZOOM STR TRIAX+ 16,D,12,20797,5/7/2013,2,219.98,0,0,0,NOV
SHORUNM,NIKE,ZOOM STR TRIAX+ 16,D,12,20797,5/7/2013,1,109.99,0,0,0,NVL
SHORUNM,NIKE,ZOOM STR TRIAX+ 16,D,12,20797,5/7/2013,2,219.98,0,0,0,WB
SHORUNM,NIKE,ZOOM STR TRIAX+ 16,D,12,20797,5/7/2013,2,219.98,0,0,0,TC2
SHORUNM,NIKE,ZOOM STR TRIAX+ 16,D,12,20797,5/7/2013,3,329.97,0,0,0,TC1
SHORUNM,NIKE,ZOOM STR TRIAX+ 16,D,12,20797,5/7/2013,2,219.98,0,0,0,AAW
SHORUNM,NIKE,ZOOM STR TRIAX+ 16,D,12.5,20798,5/17/2013,1,109.99,0,0,0,TC2
SHORUNM,NIKE,ZOOM STR TRIAX+ 16,D,12.5,20798,5/17/2013,1,109.99,0,0,0,TC1
SHORUNM,NIKE,ZOOM STR TRIAX+ 16,D,12.5,20798,5/17/2013,1,109.99,0,0,0,AAW
SHORUNM,NIKE,ZOOM STR TRIAX+ 16,D,13,20799,5/3/2013,2,219.98,0,0,0,AA
SHORUNM,NIKE,ZOOM STR TRIAX+ 16,D,13,20799,5/3/2013,1,109.99,0,0,0,NOV
SHORUNM,NIKE,ZOOM STR TRIAX+ 16,D,13,20799,5/3/2013,1,109.99,0,0,0,NVL
SHORUNM,NIKE,ZOOM STR TRIAX+ 16,D,13,20799,5/3/2013,1,109.99,0,0,0,WB
SHORUNM,NIKE,ZOOM STR TRIAX+ 16,D,13,20799,5/3/2013,1,109.99,0,0,0,TC2
SHORUNM,NIKE,ZOOM STR TRIAX+ 16,D,13,20799,5/3/2013,1,109.99,0,0,0,TC1
SHORUNM,NIKE,ZOOM STR TRIAX+ 16,D,13,20799,5/3/2013,1,109.99,0,0,0,AAW
SHORUNM,NIKE,ZOOM STR TRIAX+ 16,2E,8,20800,2/26/2013,1,109.99,0,0,0,AA
SHORUNM,NIKE,ZOOM STR TRIAX+ 16,2E,8,20800,2/26/2013,1,109.99,0,0,0,NVL
SHORUNM,NIKE,ZOOM STR TRIAX+ 16,2E,8,20800,2/26/2013,1,109.99,0,0,0,AAW
SHORUNM,NIKE,ZOOM STR TRIAX+ 16,2E,8.5,20801,5/14/2013,1,109.99,0,0,0,AA
SHORUNM,NIKE,ZOOM STR TRIAX+ 16,2E,8.5,20801,5/14/2013,1,109.99,0,0,0,NVL
SHORUNM,NIKE,ZOOM STR TRIAX+ 16,2E,8.5,20801,5/14/2013,1,109.99,0,0,0,AAW
SHORUNM,NIKE,ZOOM STR TRIAX+ 16,2E,9,20802,4/27/2013,1,109.99,0,0,0,AA
SHORUNM,NIKE,ZOOM STR TRIAX+ 16,2E,9,20802,4/27/2013,1,109.99,0,0,0,NOV
SHORUNM,NIKE,ZOOM STR TRIAX+ 16,2E,9,20802,4/27/2013,1,109.99,0,0,0,NVL
SHORUNM,NIKE,ZOOM STR TRIAX+ 16,2E,9,20802,4/27/2013,1,109.99,0,0,0,WB
SHORUNM,NIKE,ZOOM STR TRIAX+ 16,2E,9,20802,4/27/2013,1,109.99,0,0,0,AAW
SHORUNM,NIKE,ZOOM STR TRIAX+ 16,2E,9.5,20803,5/15/2013,1,109.99,0,0,0,AAW
SHORUNM,NIKE,ZOOM STR TRIAX+ 16,2E,10,20804,5/12/2013,1,109.99,0,0,0,AA
SHORUNM,NIKE,ZOOM STR TRIAX+ 16,2E,10,20804,5/12/2013,1,109.99,0,0,0,NOV
SHORUNM,NIKE,ZOOM STR TRIAX+ 16,2E,10,20804,5/12/2013,1,109.99,0,0,0,WB
SHORUNM,NIKE,ZOOM STR TRIAX+ 16,2E,10,20804,5/12/2013,1,109.99,0,0,0,AAW
EVEEVE,RUNFIT,EVENT-WOODSTOCK 50K,,,20824,2/12/2013,0,0,2,88,100,NOV
EVEEVE,RUNFIT,EVENT-WOODSTOCK 50K,,,20824,2/12/2013,0,0,1,35,100,NVL
EVEEVE,RUNFIT,EVENT-WOODSTOCK 50K,,,20824,2/12/2013,0,0,1,29,100,WB
EVEEVE,RUNFIT,EVENT-WOODSTOCK 50K,,,20824,2/12/2013,0,0,1,29,100,AAW
SHORUNM,KSWISS,KWICKY BLADE LIGHT,D,8.5,20837,,1,134.99,0,0,0,AAW
SHORUNW,MIZUNO,RIDER 13,B,10.5,20847,9/8/2012,0,0,1,99.99,50.3,TC1
EVEEVE,RUNFIT,EVENT-WOODSTOCK MAR,,,20851,8/11/2012,0,0,1,35,100,AAW
SHORUNM,MIZUNO,INSPIRE 6,D,10,20858,8/30/2012,0,0,1,69.99,29.4,AA
SHORUNM,MIZUNO,INSPIRE 6,D,10,20858,8/30/2012,0,0,1,59.99,17.64,TC2
SHORUNM,MIZUNO,INSPIRE 6,D,10,20858,8/30/2012,3,299.97,0,0,0,TC1
SHOSPE,RUNFIT,CLOSEOUT SPIKE,,,20859,4/8/2013,0,0,3,65,-59.23,NOV
SHOSPE,RUNFIT,CLOSEOUT SPIKE,,,20859,4/8/2013,0,0,8,180,-53.33,NVL
SHOSPE,RUNFIT,CLOSEOUT SPIKE,,,20859,4/8/2013,0,0,4,80,-72.5,TC1
SHOSPE,RUNFIT,CLOSEOUT SPIKE,,,20859,4/8/2013,17,"18,700.00",10,240,-43.75,AAW
SHORUNM,MIZUNO,INSPIRE 6,D,11.5,20862,10/3/2012,0,0,1,64.99,24.02,AA
SHORUNM,MIZUNO,INSPIRE 6,D,11.5,20862,10/3/2012,0,0,1,59.99,17.69,TC2
SHORUNM,MIZUNO,INSPIRE 6,D,12,20863,3/24/2013,1,99.99,0,0,0,TC1
SHORUNM,MIZUNO,INSPIRE 6,D,13,20865,7/3/2012,0,0,1,59.99,17.42,TC2
SHOAFT,SOLE,EXHALE,,,20885,3/8/2013,2,159.98,0,0,0,AA
SHOAFT,SOLE,EXHALE,,,20885,3/8/2013,0,0,2,40,50,NOV
SHOAFT,SOLE,EXHALE,,,20885,3/8/2013,2,159.98,0,0,0,AAW
SHOAFT,SOLE,EXCEL,,,20886,,1,94.99,0,0,0,AA
